"feature_id_full","feature_id","feature_mz","feature_rt","control_negative_vs_control_positive_p_value","control_negative_vs_P2_negative_p_value","control_negative_vs_P2_positive_p_value","control_positive_vs_P2_negative_p_value","control_positive_vs_P2_positive_p_value","P2_negative_vs_P2_positive_p_value","control_negative_vs_control_positive_p_value_minus_log10","control_negative_vs_P2_negative_p_value_minus_log10","control_negative_vs_P2_positive_p_value_minus_log10","control_positive_vs_P2_negative_p_value_minus_log10","control_positive_vs_P2_positive_p_value_minus_log10","P2_negative_vs_P2_positive_p_value_minus_log10","P2_negative_vs_P2_positive_fold_change","control_positive_vs_P2_positive_fold_change","control_negative_vs_P2_positive_fold_change","control_positive_vs_P2_negative_fold_change","control_negative_vs_P2_negative_fold_change","control_negative_vs_control_positive_fold_change","P2_negative_vs_P2_positive_fold_change_log2","control_positive_vs_P2_positive_fold_change_log2","control_negative_vs_P2_positive_fold_change_log2","control_positive_vs_P2_negative_fold_change_log2","control_negative_vs_P2_negative_fold_change_log2","control_negative_vs_control_positive_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"1175_307.19_6.3",1175,307.189727791284,6.2703304,0.105732384557841,0.0240794180479534,0.0620970543578445,0.946304813508979,0.989485646563299,0.579544930522171,0.97579197314039,1.61835401332852,1.20692900057181,0.0239689508049206,0.00459050126917416,0.236912888740194,0.909099898289957,0.965332593466922,1.63838838387078,1.06185535306157,1.80220940179692,1.69722683659383,-0.137489258280287,-0.0509020040341662,0.712277391818088,0.0865872542461209,0.849766650098375,0.763179395852254,"Polyketides","Macrolides","Macrolide lactones","11-[3-(hydroxymethyl)-4-oxooxetan-2-yl]-3,5,7-trimethylundeca-2,4-dienoic acid",NA,NA,"CC(CCCCC1C(C(=O)O1)CO)CC(=CC(=CC(=O)O)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C18H28O5/c1-12(8-13(2)9-14(3)10-17(20)21)6-4-5-7-16-15(11-19)18(22)23-16/h9-10,12,15-16,19H,4-8,11H2,1-3H3,(H,20,21)","ODCZJZWSXPVLAW"
"264_158.96_1",264,158.961631394773,0.97421575,0.107541637601196,0.565478888134242,0.406493419654361,0.0105834209870735,0.00772603276982264,0.95168138877119,0.968423354545266,0.247583604598747,0.390946480404306,1.97537392817406,2.11204345413542,0.0215084237357268,0.95929373454271,0.595595900096437,0.82101348992713,0.620869165147163,0.85585202984621,1.37847404556377,-0.0599554605796627,-0.747594272013181,-0.284522168023035,-0.687638811433518,-0.224566707443372,0.463072103990146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451_210.17_2.4",451,210.170351594292,2.4344714,0.107716383924129,0.999137126818822,0.960775107980558,0.0386524809398607,0.0784268332924314,0.774060278402021,0.967718234430196,0.00037490283123821,0.0173782572774296,1.41282262531844,1.10553532051698,0.11122521818268,1.11395448646175,0.65937770744539,1.08764013638852,0.591925177786904,0.976377535713496,1.64949485569103,0.15569028878449,-0.600822982373513,0.12120129617764,-0.756513271158003,-0.0344889926068499,0.722024278551153,"Fatty acids","Fatty acyls","Fatty alcohols","(2R)-2-[(2S)-2-[(2S)-2-oxidanylpropoxy]propoxy]propan-1-ol",NA,NA,"CC(CO)OCC(C)OCC(C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H20O4/c1-7(11)5-12-9(3)6-13-8(2)4-10/h7-11H,4-6H2,1-3H3","LCZVSXRMYJUNFX"
"144_369.03_0.4",144,369.029094217985,0.4449639,0.108978512042394,0.933444483122833,0.9998507791173,0.0900483596164328,0.049317890799622,0.848220967699605,0.962659126108814,0.0299115067351349,6.48106416121276e-05,1.04552419418282,1.30699550534623,0.0714909961492572,0.885560301322078,0.532712236052368,1.01850217634898,0.601553880923825,1.15012176452403,1.91191811905154,-0.175337545723513,-0.908571675844256,0.0264490630770248,-0.733234130120743,0.201786608800538,0.935020738921281,"Carbohydrates","Saccharides","Monosaccharides","4-[3-(3-Carboxy-2,3-dihydroxypropanoyl)oxy-3-oxopropanoyl]oxy-2,3-dihydroxy-4-oxobutanoic acid",NA,"COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O","C(C(=O)OC(=O)C(C(C(=O)O)O)O)C(=O)OC(=O)C(C(C(=O)O)O)O",NA,NA,NA,NA,"KZMACGJDUUWFCH","InChI=1S/C17H14O7/c1-22-14-3-8(4-15(23-2)16(14)21)17-12(20)7-10-11(19)5-9(18)6-13(10)24-17/h3-7H,1-2H3,(H3-,18,19,20,21)/p+1","KZMACGJDUUWFCH-UHFFFAOYSA-O","InChI=1S/C11H12O14/c12-2(24-10(22)6(16)4(14)8(18)19)1-3(13)25-11(23)7(17)5(15)9(20)21/h4-7,14-17H,1H2,(H,18,19)(H,20,21)","YWTQOMBWKQKNBP"
"254_139.98_0.9",254,139.98249811165,0.88586825,0.112993773027648,0.61885883899673,0.685641789203328,0.0123036154591587,0.0139350289018431,0.997048484261712,0.94694548938602,0.208408401765181,0.16390272044991,1.90996725089889,1.8558921262045,0.00128372239511639,1.01733767854536,0.610280147836869,0.865232991190575,0.599879627686137,0.850487512098962,1.41776361931055,0.0247986234458348,-0.712456433991263,-0.20883941881585,-0.737255057437097,-0.233638042261684,0.503617015175413,"Fatty acids","Fatty amides","N-acyl amines","Thiosulfuric acid (H2S2O3), S-(2-aminoethyl) ester",NA,NA,"C(CSS(=O)(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C2H7NO3S2/c3-1-2-7-8(4,5)6/h1-3H2,(H,4,5,6)","MXTPRJXPLFGHEE"
"1685_149.02_7.9",1685,149.024330714464,7.905343,0.119904756909539,0.435360801142829,0.757244007031833,0.00915775056116652,0.0170600855631019,0.763584538628279,0.921163587054749,0.361150676382974,0.12076415506781,2.03821118996144,1.76801879500379,0.117142873961454,1.09802776106824,0.610837765649358,0.874951181342763,0.556304482734653,0.796838852682146,1.43237898922742,0.13491452997989,-0.711138833946546,-0.192725572113282,-0.846053363926436,-0.327640102093172,0.518413261833264,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","Isophthalic Acid",NA,NA,"C1=CC(=CC(=C1)C(=O)O)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H6O4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,(H,9,10)(H,11,12)","QQVIHTHCMHWDBS"
"315_139.98_1.5",315,139.982478133765,1.450903,0.122473739701962,0.999959510259234,0.944984987318123,0.0495422454880279,0.0283222715418308,0.858484925136634,0.911957020892246,1.75848269931115e-05,0.0245750909369674,1.30502431303159,1.54787191770118,0.0662673265804745,0.919308551674669,0.588034370233485,0.912413062111906,0.639648537112252,0.992499265289983,1.5516321975357,-0.121378933852521,-0.766027612757276,-0.132240994456974,-0.644648678904755,-0.010862060604453,0.633786618300302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974_424.37_8.7",1974,424.365699048859,8.685139,0.132763677534372,0.0304109047581415,0.0632211270170796,0.939451378383911,0.999805922307954,0.747688085112607,0.876920726203442,1.5169706589212,1.19913776643798,0.0271256920360416,8.42950508750009e-05,0.126279540058252,1.12441734821116,1.01372573450074,0.640186816789212,0.901556469324743,0.569349821761189,0.631518757984873,0.169177617800238,0.0196673811410155,-0.643435126764656,-0.149510236659222,-0.812612744564894,-0.663102507905671,"Alkaloids","Histidine alkaloids","Imidazole alkaloids","3-Cyclohexyl-7-[(4-piperidin-1-ium-2-ylpiperazin-1-yl)methyl]-2,3,3a,4,5,6,7,7a-octahydro-1,2-benzoxazol-6-ol","CCCCCCCCCCCCCC(O)CC(=O)N[C@@H](CCC(=O)O)C(=O)O",NA,"C1CCC(CC1)C2C3CCC(C(C3ON2)CN4CCN(CC4)C5CCCCN5)O","\"\"InChI=1S/C21H39NO6/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(23)16-19(24)22-18(21(27)28)14-15-20(25)26/h17-18,23H,2-16H2,1H3,(H,22,24)(H,25,26)(H,27,28)/t17?,18-/m0/s1\"\"","\"\"InChI=1S/C21H39NO6/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(23)16-19(24)22-18(21(27)28)14-15-20(25)26/h17-18,23H,2-16H2,1H3,(H,22,24)(H,25,26)(H,27,28)/t17?,18-/m0/s1 [M+Na]+\"\"","AQACJCDWHULJHK-ZVAWYAOSSA-N","AQACJCDWHULJHK",NA,NA,NA,"InChI=1S/C23H42N4O2/c28-20-10-9-18-22(17-6-2-1-3-7-17)25-29-23(18)19(20)16-26-12-14-27(15-13-26)21-8-4-5-11-24-21/h17-25,28H,1-16H2","URJCBPBEKFZHTR"
"2408_124.09_10.6",2408,124.08848016039,10.56123,0.133299045292689,0.0182528488921271,0.0203107346419072,0.733200504565799,0.785569451258115,0.998359259164786,0.875172961055773,1.73866934153243,1.69227436782334,0.134777244841754,0.104815413469565,0.000713149898162906,0.989717403636187,1.10650010263987,1.77733503337551,1.11799600428833,1.79580052532737,1.60626739133161,-0.0149114470415146,0.146003584964528,0.829715659661419,0.160915032006042,0.844627106702933,0.683712074696891,"Fatty acids","Nicotinic acid alkaloids","Halogenated fatty acids","1-(2-Fluoroethyl)urea",NA,NA,"C(CF)NC(=O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C3H7FN2O/c4-1-2-6-3(5)7/h1-2H2,(H3,5,6,7)","SNHLRJSKPOPBPO"
"536_172.13_2.9",536,172.133559360124,2.8724957,0.136811633834916,0.987166159592328,0.974835390937119,0.0412068723670451,0.0972371801272707,0.6709455487992,0.863876970631398,0.00560974082523632,0.0110687123456486,1.38503034750601,1.01216764416152,0.173312723967515,0.916269285200076,1.56575019841988,0.951425580137813,1.70883191623954,1.03836895496291,0.607648385481906,-0.126156436162374,0.646854061768394,-0.0718372806003889,0.773010497930767,0.0543191555619848,-0.718691342368783,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","2-(2-methylcyclohex-1-en-1-yl)acetic acid",NA,NA,"CC1=C(CCCC1)CC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H14O2/c1-7-4-2-3-5-8(7)6-9(10)11/h2-6H2,1H3,(H,10,11)","DOJGFASCQMSATG"
"1703_280.27_7.9",1703,280.265112426276,7.942795,0.140537947193376,0.983163220739825,0.956863536010198,0.0410240761606349,0.034976731809637,0.995620940835773,0.852206394395642,0.00737437638737438,0.0191499951214377,1.3869611902348,1.45622077299771,0.00190597747748601,1.01656880963078,1.76964604460958,1.06071418775841,1.74080301091701,1.04342586326612,0.599393415982476,0.0237078718016999,0.82346082881008,0.085035970624389,0.799752957008381,0.061328098822689,-0.738424858185691,"Fatty acids","Fatty acyls","Fatty alcohols","1-(1-Fluorododecoxy)propan-1-ol","CCCCCCCC(O)CC(=O)NCCCCC","CCCCCC=CCC=CCCCCCCCC(N)=O","CCCCCCCCCCCC(OC(CC)O)F","\"\"InChI=1S/C15H31NO2/c1-3-5-7-8-9-11-14(17)13-15(18)16-12-10-6-4-2/h14,17H,3-13H2,1-2H3,(H,16,18)\"\"","\"\"InChI=1S/C15H31NO2/c1-3-5-7-8-9-11-14(17)13-15(18)16-12-10-6-4-2/h14,17H,3-13H2,1-2H3,(H,16,18) [M+Na]+\"\"","LYNMNEWOEMTDSX-UHFFFAOYSA-N","LYNMNEWOEMTDSX","SFIHQZFZMWZOJV","InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)","SFIHQZFZMWZOJV-UHFFFAOYSA-N","InChI=1S/C15H31FO2/c1-3-5-6-7-8-9-10-11-12-13-14(16)18-15(17)4-2/h14-15,17H,3-13H2,1-2H3","WWAUOPIVULMICN"
"1145_267.2_6.1",1145,267.196918426291,6.0912347,0.174502452384812,0.0469457405598217,0.0434859367737692,0.964280017334347,0.948342956170015,0.99952726056522,0.758198465268082,1.32840380564031,1.36165116991963,0.0157968329807071,0.0230345771797837,0.000205356671827014,1.00797326334404,1.06699281795788,1.73526483109519,1.05855269852896,1.72153855087216,1.62631350641734,0.0114573716230195,0.0935504652612821,0.795155859547612,0.0820930936382624,0.783698487924592,0.70160539428633,"Fatty acids","Octadecanoids","Jasmonic acids","11-(cyclopent-1-en-1-yl)-11-oxoundecanoic acid",NA,NA,"C1CC=C(C1)C(=O)CCCCCCCCCC(=O)O",NA,NA,NA,NA,"DMLQORHBBIHBPA","nan","nan","InChI=1S/C16H26O3/c17-15(14-10-8-9-11-14)12-6-4-2-1-3-5-7-13-16(18)19/h10H,1-9,11-13H2,(H,18,19)","BTRMYWIRJSMBSF"
"198_257.89_0.6",198,257.893826393718,0.5759136,0.194938929250351,0.844025153109911,0.979058670610875,0.0358374557441268,0.0589683623939513,0.898283191488297,0.710101423733266,0.0736446106088682,0.00919128208953164,1.4456628303578,1.2293809328148,0.046586726682293,1.06718556552347,0.675366023258388,0.947362704096965,0.632847786811202,0.887720687669038,1.40273965741761,0.093811058246322,-0.566258493732119,-0.0780112180635526,-0.660069551978441,-0.171822276309875,0.488247275668566,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","5-Bromo-3-chloropyridine-2-carboxylate",NA,NA,"C1=C(C=NC(=C1Cl)C(=O)O)Br",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H3BrClNO2/c7-3-1-4(8)5(6(10)11)9-2-3/h1-2H,(H,10,11)","KPHRXSNSIGEBSN"
"488_163_2.6",488,162.998525189004,2.597763,0.197451530480089,0.502847468067603,0.917797684757608,0.0178119308264552,0.0449179785356965,0.575552077303066,0.70453949562467,0.29856373228525,0.0372530421940541,1.74928900014238,1.34757979672373,0.239915374272055,1.11905040113229,0.690889251974741,0.926254623118476,0.617388860479992,0.82771483945787,1.34067018769072,0.162275015604837,-0.533473626577715,-0.110519256677038,-0.695748642182552,-0.272794272281874,0.422954369900678,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","(Carboxyamino)oxycarbonyloxycarbamic acid",NA,NA,"C(=O)(NOC(=O)ONC(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C3H4N2O7/c6-1(7)4-11-3(10)12-5-2(8)9/h4-5H,(H,6,7)(H,8,9)","BBWGTDKZWVEREK"
"1557_296.3_7.5",1557,296.296397613074,7.525127,0.219434008330702,0.0481387396975832,0.033382398809688,0.899587323349692,0.751654530584277,0.953425967772321,0.658696063699367,1.31750528401425,1.47648245877783,0.0459566731097578,0.123981720491709,0.0207130236837364,1.03734159518117,1.12633102885942,1.73960476809655,1.08578604588077,1.67698352806601,1.54448800887441,0.0528910499108936,0.171630898028714,0.798759568214352,0.11873984811782,0.745868518303458,0.627128670185638,"Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","N-(2-hydroxyethyl)heptadecanamide",NA,NA,"CCCCCCCCCCCCCCCCC(=O)NCCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-19(22)20-17-18-21/h21H,2-18H2,1H3,(H,20,22)","GCCFMSAXQJECNH"
"1677_279.16_7.9",1677,279.160579170147,7.8857903,0.256809031367816,0.593877131729277,0.980385147275856,0.029017179032308,0.0842523294505897,0.508943233505928,0.590389707222199,0.22630339766455,0.00860327688242241,1.53734481072158,1.07441808269934,0.293330655285982,1.12853601168327,0.72952777599229,0.955956512246036,0.646437303231608,0.847076657146434,1.31037712847295,0.174452455789773,-0.454965186622923,-0.0649831053361666,-0.629417642412697,-0.23943556112594,0.389982081286757,"Polyketides","Cyclic polyketides","Simple phenolic acids","Dibutyl Phthalate","CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC",NA,"CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC","\"\"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3\"\"",NA,"DOIRQSBPFJWKBE-UHFFFAOYSA-N","DOIRQSBPFJWKBE",NA,NA,NA,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3","DOIRQSBPFJWKBE"
"1086_139.98_5.9",1086,139.983494163393,5.869771,0.297048357085492,0.0697440085639218,0.0283840374869532,0.89643776136889,0.501669883316865,0.623962954762184,0.527172845275775,1.15649309499903,1.5469258282729,0.0474798576158616,0.299581970134081,0.204841194003394,0.885670580902812,0.804817528895944,0.606230682992529,0.908709791484267,0.684487772388877,0.753252335127643,-0.175157896863459,-0.313266367557225,-0.722061222176329,-0.138108470693767,-0.546903325312871,-0.408794854619104,"Amino acids and Peptides","Small peptides","Aminoacids","Thiosulfuric acid (H2S2O3), S-(2-aminoethyl) ester",NA,NA,"C(CSS(=O)(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C2H7NO3S2/c3-1-2-7-8(4,5)6/h1-3H2,(H,4,5,6)","MXTPRJXPLFGHEE"
"1750_465.17_8.1",1750,465.174284387237,8.124273,0.321982017562426,0.0384814857520418,0.296279318534726,0.597182648785526,0.971309825130571,0.119420546415646,0.492168382625559,1.4147481684051,0.528298662930084,0.223892819242679,0.0126422182049973,0.922920946010066,0.782144522626153,0.935210146026668,1.4652891803137,1.19569992370026,1.87342509974218,1.56680205677743,-0.354492885293833,-0.0966375132396092,0.551185414022198,0.257855372054224,0.905678299316031,0.647822927261807,"Alkaloids","Anthranilic acid alkaloids","Acridone alkaloids","N-[(6aS,8S)-2-(2,4-difluorophenyl)-6,11-dioxo-6a,7,8,9-tetrahydro-5H-pyrrolo[2,1-c][1,4]benzodiazepin-8-yl]benzamide",NA,NA,"C1C(CN2C1C(=O)NC3=C(C2=O)C=C(C=C3)C4=C(C=C(C=C4)F)F)NC(=O)C5=CC=CC=C5",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C25H19F2N3O3/c26-16-7-8-18(20(27)11-16)15-6-9-21-19(10-15)25(33)30-13-17(12-22(30)24(32)29-21)28-23(31)14-4-2-1-3-5-14/h1-11,17,22H,12-13H2,(H,28,31)(H,29,32)","ATXCHFMTWBZEQM"
"411_371.27_2.3",411,371.265493691005,2.2615235,0.364912760562946,0.904639476151921,0.325637530975746,0.0941730947936784,0.0235146137300826,0.312907057124145,0.437810949611026,0.0435244646766859,0.487265546791617,1.0260731572034,1.62866215092902,0.504584641917685,0.817275843555733,0.567414990771166,0.742361031248783,0.694275984351264,0.908335951811549,1.30832114646786,-0.291105001872866,-0.817523828615009,-0.429807113812614,-0.526418826742143,-0.138702111939748,0.387716714802395,"Amino acids and Peptides","Small peptides","Dipeptides","2-[3-ethyl-1-(morpholine-4-carbonyl)piperidin-4-yl]-1-(morpholin-4-yl)ethan-1-one",NA,"CCCCC=CCC=CCC=CCCCCCc1cccc(O)c1C(=O)O","CCC1CN(CCC1CC(=O)N2CCOCC2)C(=O)N3CCOCC3",NA,NA,NA,NA,"XHGATLCYJAUBJV","InChI=1S/C24H34O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-21-19-17-20-22(25)23(21)24(26)27/h5-6,8-9,11-12,17,19-20,25H,2-4,7,10,13-16,18H2,1H3,(H,26,27)","XHGATLCYJAUBJV-UHFFFAOYSA-N","InChI=1S/C18H31N3O4/c1-2-15-14-21(18(23)20-7-11-25-12-8-20)4-3-16(15)13-17(22)19-5-9-24-10-6-19/h15-16H,2-14H2,1H3","XBDZGJKMACLZGU"
"1971_567.28_8.7",1971,567.283741685407,8.674913,0.419837920422436,0.618209837468136,0.298025967985026,0.0570719309291614,0.0257954164451306,0.694945832262428,0.376918337820182,0.208864088363406,0.525745892765171,1.24357743360676,1.58845745641784,0.158049045289487,0.889754322424103,0.583935711678302,0.743582718631233,0.656288704602626,0.835716893856013,1.27339825902082,-0.168521058526652,-0.776118550351036,-0.427434853455591,-0.607597491824384,-0.258913794928938,0.348683696895445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312_126.1_10.2",2312,126.104161521162,10.152134,0.483919999049875,0.119171153617142,0.0493731166263404,0.847432012185902,0.465381727775135,0.661630930076451,0.315226429353396,0.923828856516994,1.3065094575303,0.0718951343247664,0.332190672364748,0.179384200481593,1.10508208139244,1.24806657357581,1.79845307803008,1.12938811929988,1.62743845757047,1.44099130295379,0.144153531625648,0.319694891576792,0.846756519786677,0.175541359951144,0.70260298816103,0.527061628209886,"Fatty acids","Fatty acyls","Halogenated fatty acids","3-(Aminooxy)-2-fluoropropanamine",NA,"CNCCc1cnc[nH]1","C(C(CON)F)N",NA,NA,NA,NA,"PHSPJQZRQAJPPF","InChI=1S/C6H11N3/c1-7-3-2-6-4-8-5-9-6/h4-5,7H,2-3H2,1H3,(H,8,9)","PHSPJQZRQAJPPF-UHFFFAOYSA-N","InChI=1S/C3H9FN2O/c4-3(1-5)2-7-6/h3H,1-2,5-6H2","KZCFCFDOYOJTOF"
"2383_124.09_10.4",2383,124.088435501141,10.425658,0.719977656017208,0.121324027416343,0.805741976137209,0.0254651772801298,0.21218186480212,0.100761815997622,0.142680981372905,0.916053181483178,0.0938040106517245,1.59405329606294,0.673291738026288,0.9967040139544,1.34532867125188,0.758485036507639,0.887025982555684,0.563791624095721,0.659337752558465,1.16947064195214,0.427958674238396,-0.398807375811449,-0.172951730659524,-0.826766050049845,-0.60091040489792,0.225855645151925,"Alkaloids","Nicotinic acid alkaloids","Halogenated fatty acids","1-(2-Fluoroethyl)urea",NA,NA,"C(CF)NC(=O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C3H7FN2O/c4-1-2-6-3(5)7/h1-2H2,(H3,5,6,7)","SNHLRJSKPOPBPO"
"819_181.16_4.3",819,181.159145723474,4.3481736,0.761890276086983,0.903748209591096,0.0207961708465343,0.311865706885868,0.0856238881641598,0.00097586361093982,0.118107569239319,0.0439525500741512,1.68201662336953,0.506032378141374,1.06740505482571,3.01061087613998,1.63305479183451,1.3096136986961,1.50311110947941,0.801941064834045,0.920429073779503,1.14775151708932,0.707573196644745,0.389141317744475,0.58795165673947,-0.31843187890027,-0.119621539905276,0.198810338994995,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","(E)-3-ethyl-2-methylnon-2-enoate",NA,"C[C@H]1CCC[C@@]2(C)CCC[C@H]3O[C@]132","CCCCCCC(=C(C)C(=O)O)CC",NA,NA,NA,NA,"KKXSVZHUGGQUGL","InChI=1S/C12H20O/c1-9-5-3-7-11(2)8-4-6-10-12(9,11)13-10/h9-10H,3-8H2,1-2H3/t9-,10+,11-,12+/m0/s1","KKXSVZHUGGQUGL-WHOHXGKFSA-N","InChI=1S/C12H22O2/c1-4-6-7-8-9-11(5-2)10(3)12(13)14/h4-9H2,1-3H3,(H,13,14)","ZVAYQRYFPRUYPL"
"1611_488.36_7.7",1611,488.360648842431,7.7167287,0.842945692183195,0.914156868710079,0.0961628013074559,0.977255605311993,0.331224565494735,0.0436873584844242,0.0742004044320921,0.0389792732272804,1.01699289377468,0.0099918298759285,0.47987746094762,1.35964421370929,1.52111307333475,1.39431313070431,1.78552326588643,0.916640028375761,1.17382678328575,1.28057552250441,0.605127401107069,0.479554593762921,0.836346932781602,-0.125572807344149,0.231219531674532,0.356792339018681,"Alkaloids","Pseudoalkaloids (transamidation)","Phenylalanine-derived alkaloids","2-[[(3,5-Ditert-butyl-4-hydroxyphenyl)-diethoxyphosphorylmethyl]amino]ethyl-ethyl-dimethylazanium",NA,NA,"CC[N+](C)(C)CCNC(C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)P(=O)(OCC)OCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C25H47N2O4P/c1-12-27(10,11)16-15-26-23(32(29,30-13-2)31-14-3)19-17-20(24(4,5)6)22(28)21(18-19)25(7,8)9/h17-18,23,26H,12-16H2,1-11H3/p+1","PJZIBTYTMLJSON"
"1605_576.41_7.7",1605,576.413232115885,7.6887817,0.91660582944878,0.955414232404163,0.043297502391497,0.989509706243383,0.111702621635302,0.0109932794364511,0.0378173850473887,0.0198082935021587,1.36353715512182,0.00457994137949833,0.95193663397137,1.95887273262668,1.60831585214511,1.51799987103923,1.78545486889963,0.943844375477976,1.11013944587953,1.17618907811718,0.685550760730677,0.602171668190089,0.836291667254927,-0.083379092540588,0.15074090652425,0.234119999064838,"Terpenoids","Sesquiterpenoids","Dibenzylbutane lignans","23-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]-3,6,9,12,15,18,21-heptaoxatricosan-1-ol",NA,NA,"CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C30H54O9/c1-29(2,3)26-30(4,5)27-6-8-28(9-7-27)39-25-24-38-23-22-37-21-20-36-19-18-35-17-16-34-15-14-33-13-12-32-11-10-31/h6-9,31H,10-26H2,1-5H3","OJLRAIOADFIRJN"
"1431_343.13_7.2",1431,343.133205199117,7.166775,0.997590147701662,0.417155325721363,0.873537404218325,0.528054661341231,0.764967388026196,0.0336918213593549,0.00104784864331795,0.379702207511932,0.0587184941179982,0.277321119340893,0.116357079228297,1.47247551068892,0.669035739822885,0.832288233603929,0.866525184695914,1.24401161860839,1.29518519432954,1.04113593069042,-0.579844813336015,-0.264844853566511,-0.206686414390673,0.314999959769504,0.373158398945342,0.0581584391758385,"Amino acids and Peptides","Macrolides","Thiodiketopiperazine alkaloids","3-((Acetyloxy)acetyl)-2-((2-methoxyphenoxy)methyl)thiazolidine",NA,NA,"CC(=O)OCC(=O)N1CCSC1COC2=CC=CC=C2OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H19NO5S/c1-11(17)20-9-14(18)16-7-8-22-15(16)10-21-13-6-4-3-5-12(13)19-2/h3-6,15H,7-10H2,1-2H3","XWRJIIVUYJZKBZ"
"2777_153.11_11.7",2777,153.113747237542,11.671084,1,6.92645167019723e-05,6.22085507009373e-05,6.92645167019723e-05,6.22085507009373e-05,0.981462172478933,0,4.15948919175299,4.20614991648272,4.15948919175299,4.20614991648272,0.00812643432199753,1.00886902541404,1.92077216085126,1.92077216085126,1.90388654271845,1.90388654271845,1,0.0127388913416116,0.941686398803374,0.941686398803374,0.928947507461762,0.928947507461762,0,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","5,6,7,8-Tetrahydropyrido[3,4-d]pyrimidine",NA,"CCCCC(CC)CO","C1CNCC2=NC=NC=C21",NA,NA,NA,NA,"YIWUKEYIRIRTPP","InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3","YIWUKEYIRIRTPP-UHFFFAOYSA-N","InChI=1S/C7H9N3/c1-2-8-4-7-6(1)3-9-5-10-7/h3,5,8H,1-2,4H2","WGJUBVJZKNTGRC"
